codigo_elemnto,nmbre_elemnto,dscrpcion_elemnto,ctgria_elemnto,und_elemnto,exstncia_elemnto,bdga_elemnto,precio_venta_ac,precio_venta_an,costo_venta,mrgen_utldad,tiene_iva,stock_minimo,stock_maximo,estado
PROD050123,NOM_PROD050123,DES_PROD050123,5,2,55,3,5706,0,4913,16.16,N,52,66,A
PROD050124,NOM_PROD050124,DES_PROD050124,4,2,40,5,5085,0,4305,18.14,N,38,48,I
PROD050125,NOM_PROD050125,DES_PROD050125,2,2,140,4,5441,0,4846,12.28,S,133,168,A
PROD050126,NOM_PROD050126,DES_PROD050126,3,3,98,5,4954,0,4453,11.27,N,93,117,I
PROD050127,NOM_PROD050127,DES_PROD050127,1,2,361,1,2771,0,2312,19.89,N,342,433,I
PROD050128,NOM_PROD050128,DES_PROD050128,4,1,310,2,5629,0,4693,19.96,S,294,372,A
PROD050129,NOM_PROD050129,DES_PROD050129,3,1,302,3,2970,0,2659,11.71,N,286,362,I
PROD050130,NOM_PROD050130,DES_PROD050130,2,1,69,2,2236,0,2012,11.17,S,65,82,I
PROD050131,NOM_PROD050131,DES_PROD050131,2,1,416,3,2463,0,2180,13.02,S,395,499,I
PROD050132,NOM_PROD050132,DES_PROD050132,5,2,106,2,4823,0,4179,15.43,S,100,127,A
PROD050133,NOM_PROD050133,DES_PROD050133,1,2,250,3,3640,0,3287,10.74,N,237,300,A
PROD050134,NOM_PROD050134,DES_PROD050134,4,3,54,5,2209,0,1914,15.43,N,51,64,A
PROD050135,NOM_PROD050135,DES_PROD050135,3,1,465,2,5497,0,4670,17.72,N,441,558,I
PROD050136,NOM_PROD050136,DES_PROD050136,4,2,62,3,2793,0,2491,12.16,S,58,74,A
PROD050137,NOM_PROD050137,DES_PROD050137,4,3,449,2,5523,0,4631,19.27,S,426,538,A
PROD050138,NOM_PROD050138,DES_PROD050138,3,2,121,5,5115,0,4399,16.28,N,114,145,I
PROD050139,NOM_PROD050139,DES_PROD050139,2,2,136,5,2703,0,2262,19.51,S,129,163,I
PROD050140,NOM_PROD050140,DES_PROD050140,4,3,356,5,4119,0,3704,11.23,S,338,427,I
PROD050141,NOM_PROD050141,DES_PROD050141,1,3,318,5,4708,0,4123,14.19,N,302,381,A
PROD050142,NOM_PROD050142,DES_PROD050142,5,3,135,5,2445,0,2073,17.95,N,128,162,A
PROD050143,NOM_PROD050143,DES_PROD050143,4,2,386,2,2590,0,2334,10.98,N,366,463,A
PROD050144,NOM_PROD050144,DES_PROD050144,1,3,193,2,5605,0,4862,15.3,S,183,231,I
PROD050145,NOM_PROD050145,DES_PROD050145,1,1,187,4,2637,0,2359,11.81,S,177,224,A
PROD050146,NOM_PROD050146,DES_PROD050146,1,1,361,3,2288,0,2041,12.14,N,342,433,I
PROD050147,NOM_PROD050147,DES_PROD050147,2,1,331,5,3236,0,2809,15.21,N,314,397,A
PROD050148,NOM_PROD050148,DES_PROD050148,3,2,373,5,2297,0,1919,19.71,N,354,447,A
PROD050149,NOM_PROD050149,DES_PROD050149,4,3,96,3,2793,0,2473,12.96,S,91,115,I
PROD050150,NOM_PROD050150,DES_PROD050150,2,2,349,4,2494,0,2162,15.38,S,331,418,I
PROD050151,NOM_PROD050151,DES_PROD050151,2,1,221,5,4541,0,3796,19.65,S,209,265,I
PROD050152,NOM_PROD050152,DES_PROD050152,3,3,449,1,2233,0,1950,14.52,S,426,538,A
PROD050153,NOM_PROD050153,DES_PROD050153,2,3,471,2,3415,0,3095,10.35,N,447,565,I
PROD050154,NOM_PROD050154,DES_PROD050154,1,2,120,4,2554,0,2221,15.0,N,114,144,I
PROD050155,NOM_PROD050155,DES_PROD050155,5,1,250,5,2322,0,1975,17.58,N,237,300,I
PROD050156,NOM_PROD050156,DES_PROD050156,2,1,474,4,3252,0,2897,12.26,N,450,568,A
PROD050157,NOM_PROD050157,DES_PROD050157,3,1,168,2,4421,0,3863,14.46,S,159,201,A
PROD050158,NOM_PROD050158,DES_PROD050158,5,3,326,2,3789,0,3267,15.99,S,309,391,I
PROD050159,NOM_PROD050159,DES_PROD050159,4,2,136,4,2942,0,2672,10.12,N,129,163,I
PROD050160,NOM_PROD050160,DES_PROD050160,4,2,113,5,5218,0,4360,19.69,S,107,135,I
PROD050161,NOM_PROD050161,DES_PROD050161,1,2,353,1,4271,0,3779,13.04,S,335,423,A
PROD050162,NOM_PROD050162,DES_PROD050162,4,2,464,3,2836,0,2415,17.47,S,440,556,I
PROD050163,NOM_PROD050163,DES_PROD050163,3,2,349,3,4534,0,3963,14.42,N,331,418,I
PROD050164,NOM_PROD050164,DES_PROD050164,5,3,296,3,2899,0,2608,11.19,S,281,355,A
PROD050165,NOM_PROD050165,DES_PROD050165,2,3,203,5,4623,0,4098,12.82,S,192,243,I
PROD050166,NOM_PROD050166,DES_PROD050166,5,1,245,2,5356,0,4559,17.5,N,232,294,I
PROD050167,NOM_PROD050167,DES_PROD050167,2,1,469,4,3828,0,3213,19.15,S,445,562,I
PROD050168,NOM_PROD050168,DES_PROD050168,1,3,209,2,4990,0,4306,15.9,S,198,250,I
PROD050169,NOM_PROD050169,DES_PROD050169,4,3,456,1,5495,0,4975,10.47,N,433,547,A
PROD050170,NOM_PROD050170,DES_PROD050170,4,3,464,1,5031,0,4420,13.84,N,440,556,A
PROD050171,NOM_PROD050171,DES_PROD050171,1,2,196,1,5115,0,4629,10.52,N,186,235,A
PROD050172,NOM_PROD050172,DES_PROD050172,4,2,441,5,4853,0,4095,18.52,S,418,529,I
PROD050173,NOM_PROD050173,DES_PROD050173,4,2,194,2,2795,0,2449,14.15,S,184,232,I
PROD050174,NOM_PROD050174,DES_PROD050174,1,2,284,5,5184,0,4390,18.1,S,269,340,A
PROD050175,NOM_PROD050175,DES_PROD050175,4,3,99,5,5211,0,4518,15.34,S,94,118,I
PROD050176,NOM_PROD050176,DES_PROD050176,3,1,127,2,3572,0,3187,12.09,S,120,152,A
PROD050177,NOM_PROD050177,DES_PROD050177,4,3,67,4,2130,0,1907,11.74,S,63,80,A
PROD050178,NOM_PROD050178,DES_PROD050178,4,2,365,5,4632,0,3985,16.25,N,346,438,A
PROD050179,NOM_PROD050179,DES_PROD050179,3,3,114,3,4986,0,4172,19.52,S,108,136,A
PROD050180,NOM_PROD050180,DES_PROD050180,2,2,486,4,4737,0,4093,15.75,S,461,583,I
PROD050181,NOM_PROD050181,DES_PROD050181,5,1,145,4,4003,0,3607,11.0,N,137,174,A
PROD050182,NOM_PROD050182,DES_PROD050182,1,2,462,2,5492,0,4692,17.07,S,438,554,A
PROD050183,NOM_PROD050183,DES_PROD050183,2,3,113,2,5042,0,4481,12.53,S,107,135,A
PROD050184,NOM_PROD050184,DES_PROD050184,2,3,440,5,5545,0,4840,14.58,N,418,528,I
PROD050185,NOM_PROD050185,DES_PROD050185,4,1,287,1,5794,0,4910,18.01,S,272,344,I
PROD050186,NOM_PROD050186,DES_PROD050186,4,1,109,2,3288,0,2798,17.54,N,103,130,I
PROD050187,NOM_PROD050187,DES_PROD050187,1,3,454,3,5118,0,4296,19.15,S,431,544,A
PROD050188,NOM_PROD050188,DES_PROD050188,5,2,449,2,3997,0,3505,14.04,N,426,538,A
PROD050189,NOM_PROD050189,DES_PROD050189,1,3,12,2,3277,0,2920,12.24,S,11,14,A
PROD050190,NOM_PROD050190,DES_PROD050190,3,1,375,5,2598,0,2346,10.78,N,356,450,I
PROD050191,NOM_PROD050191,DES_PROD050191,4,3,302,4,2695,0,2351,14.64,S,286,362,I
PROD050192,NOM_PROD050192,DES_PROD050192,1,1,105,3,3685,0,3153,16.89,N,99,126,A
PROD050193,NOM_PROD050193,DES_PROD050193,2,1,209,5,4224,0,3779,11.8,N,198,250,I
PROD050194,NOM_PROD050194,DES_PROD050194,1,3,93,5,3527,0,3013,17.06,S,88,111,A
PROD050195,NOM_PROD050195,DES_PROD050195,1,2,191,2,2437,0,2201,10.76,S,181,229,I
PROD050196,NOM_PROD050196,DES_PROD050196,2,3,14,2,4082,0,3650,11.84,N,13,16,I
PROD050197,NOM_PROD050197,DES_PROD050197,4,2,444,4,4225,0,3665,15.29,N,421,532,I
PROD050198,NOM_PROD050198,DES_PROD050198,2,2,79,5,3570,0,3146,13.5,S,75,94,I
PROD050199,NOM_PROD050199,DES_PROD050199,2,2,425,3,3578,0,3136,14.11,S,403,510,I
PROD050200,NOM_PROD050200,DES_PROD050200,5,2,193,1,4083,0,3662,11.5,S,183,231,A
PROD050201,NOM_PROD050201,DES_PROD050201,2,2,331,1,4914,0,4260,15.37,N,314,397,I
PROD050202,NOM_PROD050202,DES_PROD050202,4,1,47,4,4277,0,3614,18.36,N,44,56,I
PROD050203,NOM_PROD050203,DES_PROD050203,4,2,118,3,2875,0,2420,18.82,N,112,141,A
PROD050204,NOM_PROD050204,DES_PROD050204,1,1,88,2,2930,0,2609,12.34,N,83,105,A
PROD050205,NOM_PROD050205,DES_PROD050205,2,1,405,5,3608,0,3204,12.61,S,384,486,I
PROD050206,NOM_PROD050206,DES_PROD050206,4,3,49,5,3492,0,3078,13.47,S,46,58,I
PROD050207,NOM_PROD050207,DES_PROD050207,3,2,383,1,5022,0,4430,13.37,S,363,459,I
PROD050208,NOM_PROD050208,DES_PROD050208,3,2,366,2,2907,0,2469,17.75,N,347,439,A
PROD050209,NOM_PROD050209,DES_PROD050209,1,2,49,5,4440,0,3783,17.38,N,46,58,A
PROD050210,NOM_PROD050210,DES_PROD050210,1,1,206,3,4048,0,3440,17.68,S,195,247,A
PROD050211,NOM_PROD050211,DES_PROD050211,1,2,418,4,3185,0,2665,19.53,N,397,501,I
PROD050212,NOM_PROD050212,DES_PROD050212,4,1,39,5,4346,0,3818,13.85,S,37,46,I
PROD050213,NOM_PROD050213,DES_PROD050213,1,2,155,5,5766,0,4965,16.14,S,147,186,A
PROD050214,NOM_PROD050214,DES_PROD050214,5,1,437,5,2409,0,2186,10.21,N,415,524,A
PROD050215,NOM_PROD050215,DES_PROD050215,4,1,81,3,4264,0,3839,11.08,S,76,97,A
PROD050216,NOM_PROD050216,DES_PROD050216,3,1,491,1,5590,0,4719,18.47,N,466,589,I
PROD050217,NOM_PROD050217,DES_PROD050217,5,2,389,1,2865,0,2389,19.94,N,369,466,I
PROD050218,NOM_PROD050218,DES_PROD050218,2,3,490,4,3332,0,2832,17.69,N,465,588,I
PROD050219,NOM_PROD050219,DES_PROD050219,1,3,321,4,5176,0,4600,12.54,S,304,385,I
PROD050220,NOM_PROD050220,DES_PROD050220,1,3,285,2,3328,0,2911,14.33,N,270,342,A
PROD050221,NOM_PROD050221,DES_PROD050221,3,1,273,2,2981,0,2563,16.32,N,259,327,I
PROD050222,NOM_PROD050222,DES_PROD050222,3,3,416,3,3483,0,2914,19.55,S,395,499,I
PROD050223,NOM_PROD050223,DES_PROD050223,3,1,67,4,5123,0,4405,16.31,S,63,80,I
PROD050224,NOM_PROD050224,DES_PROD050224,2,3,203,3,2642,0,2307,14.56,S,192,243,A
PROD050225,NOM_PROD050225,DES_PROD050225,1,2,22,1,4989,0,4305,15.89,N,20,26,A
PROD050226,NOM_PROD050226,DES_PROD050226,4,1,462,4,3153,0,2804,12.47,S,438,554,I
PROD050227,NOM_PROD050227,DES_PROD050227,1,1,144,2,5435,0,4785,13.6,N,136,172,A
PROD050228,NOM_PROD050228,DES_PROD050228,5,3,388,4,3658,0,3306,10.67,S,368,465,I
PROD050229,NOM_PROD050229,DES_PROD050229,4,1,439,3,3550,0,3069,15.69,N,417,526,A
PROD050230,NOM_PROD050230,DES_PROD050230,1,2,489,3,2524,0,2226,13.43,S,464,586,A
PROD050231,NOM_PROD050231,DES_PROD050231,2,3,234,5,4207,0,3580,17.53,S,222,280,A
PROD050232,NOM_PROD050232,DES_PROD050232,5,1,207,3,3189,0,2758,15.63,S,196,248,A
PROD050233,NOM_PROD050233,DES_PROD050233,4,3,298,4,5187,0,4351,19.22,N,283,357,I
PROD050234,NOM_PROD050234,DES_PROD050234,4,3,378,5,4066,0,3493,16.41,S,359,453,I
PROD050235,NOM_PROD050235,DES_PROD050235,1,3,464,1,3599,0,3028,18.88,N,440,556,A
PROD050236,NOM_PROD050236,DES_PROD050236,3,3,85,2,5727,0,4825,18.7,S,80,102,I
PROD050237,NOM_PROD050237,DES_PROD050237,1,2,46,5,5491,0,4912,11.79,N,43,55,I
PROD050238,NOM_PROD050238,DES_PROD050238,5,3,462,1,4265,0,3705,15.12,S,438,554,A
PROD050239,NOM_PROD050239,DES_PROD050239,1,2,168,5,5426,0,4749,14.27,N,159,201,A
PROD050240,NOM_PROD050240,DES_PROD050240,1,3,88,4,2960,0,2578,14.84,S,83,105,I
PROD050241,NOM_PROD050241,DES_PROD050241,5,2,260,3,3334,0,2873,16.06,S,247,312,A
PROD050242,NOM_PROD050242,DES_PROD050242,4,1,40,2,2302,0,1976,16.5,N,38,48,A
PROD050243,NOM_PROD050243,DES_PROD050243,1,1,3,3,3282,0,2927,12.16,S,2,3,A
PROD050244,NOM_PROD050244,DES_PROD050244,3,1,60,5,5301,0,4634,14.4,N,57,72,A
PROD050245,NOM_PROD050245,DES_PROD050245,4,2,290,2,2909,0,2561,13.59,S,275,348,I
PROD050246,NOM_PROD050246,DES_PROD050246,1,2,415,2,3619,0,3029,19.49,S,394,498,A
PROD050247,NOM_PROD050247,DES_PROD050247,2,2,82,2,4439,0,3991,11.23,S,77,98,A
PROD050248,NOM_PROD050248,DES_PROD050248,2,2,149,3,5218,0,4637,12.53,N,141,178,A
PROD050249,NOM_PROD050249,DES_PROD050249,2,3,235,1,5069,0,4533,11.84,N,223,282,A
PROD050250,NOM_PROD050250,DES_PROD050250,5,1,115,5,5427,0,4634,17.13,N,109,138,A
PROD050251,NOM_PROD050251,DES_PROD050251,3,3,160,4,5604,0,4797,16.84,N,152,192,I
PROD050252,NOM_PROD050252,DES_PROD050252,1,3,58,2,3965,0,3331,19.05,S,55,69,A
PROD050253,NOM_PROD050253,DES_PROD050253,3,2,238,4,2275,0,1908,19.25,S,226,285,I
PROD050254,NOM_PROD050254,DES_PROD050254,3,3,409,4,2892,0,2533,14.2,S,388,490,A
PROD050255,NOM_PROD050255,DES_PROD050255,3,2,51,2,3254,0,2816,15.56,N,48,61,A
PROD050256,NOM_PROD050256,DES_PROD050256,1,3,40,4,3911,0,3422,14.31,S,38,48,I
PROD050257,NOM_PROD050257,DES_PROD050257,4,2,435,3,4691,0,3938,19.14,S,413,522,A
PROD050258,NOM_PROD050258,DES_PROD050258,1,2,467,4,2244,0,2031,10.49,N,443,560,I
PROD050259,NOM_PROD050259,DES_PROD050259,1,3,176,4,2496,0,2194,13.78,N,167,211,A
